*HASH_VALUE	title_id	name	women_name	
_	Fyros_Shield_Smith_Apprentice	Aprendiz de Herrero de Escudos Fyros	Aprendiz de Herrero de Escudos Fyros	
_	Matis_Armorer_Apprentice	Aprendiz de Armero Matis	Aprendiz de Armero Matis	
_	Matis_Jeweler_Apprentice	Aprendiz de Joyero Matis	Aprendiz de Joyero Matis	
_	Matis_Weapon_Smith_Apprentice	Aprendiz de Herrero de Armas Matis	Aprendiz de Herrero de Armas Matis	
_	Matis_Munitioner_Apprentice	Aprendiz de Proveedor de Municiones Matis	Aprendiz de Proveedor de Municiones Matis	
_	Matis_Gun_Smith_Apprentice	Aprendiz Armero Matis	Aprendiz Armero Matis	
_	Matis_Shield_Smith_Apprentice	Aprendiz de Herrero de Escudos Matis	Aprendiz de Herrero de Escudos Matis	
_	Tryker_Armorer_Apprentice	Aprendiz de Armero Tryker	Aprendiz de Armero Tryker	
_	Tryker_Jeweler_Apprentice	Aprendiz de Joyero Tryker	Aprendiz de Joyero Tryker	
_	Tryker_Weapon_Smith_Apprentice	Aprendiz de Herrero de Armas Tryker	Aprendiz de Herrero de Armas Tryker	
_	Tryker_Munitioner_Apprentice	Aprendiz de Suplidor de Municiones Tryker	Aprendiz de Suplidor de Municiones Tryker	
_	Tryker_Gun_Smith_Apprentice	Aprendiz de Armero Tryker	Aprendiz de Armero Tryker	
_	Tryker_Shield_Smith_Apprentice	Aprendiz de Herrero de Escudos Tryker	Aprendiz de Herrero de Escudos Tryker	
_	Zorai_Armorer_Apprentice	Aprendiz de Amero Zoraï	Aprendiz de Amero Zoraï	
_	Zorai_Jeweler_Apprentice	Aprendiz de Joyero Zoraï	Aprendiz de Joyero Zoraï	
_	Zorai_Weapon_Smith_Apprentice	Aprendiz de Herrero de Armas Zoraï	Aprendiz de Herrero de Armes Zoraï	
_	Zorai_Munitioner_Apprentice	Aprendiz de Proveedor de Municiones Zoraï	Aprendiz de Proveedor de Municiones Zoraï	
_	Zorai_Gun_Smith_Apprentice	Aprendiz de Amero Zoraï	Aprendiz de Amero Zoraï	
_	Zorai_Shield_Smith_Apprentice	Aprendiz de Herrero de Escudos Zoraï 	Aprendiz de Herrero de Escudos Zoraï	
_	Melee_Warrior	Guerrero de Lucha Cuerpo a Cuerpo	Guerrera de Lucha Cuerpo a Cuerpo	
_	Range_Fighter	Luchador de Alcance	Luchadora de Alcance	
_	Light_Armsman	Armero Liviano	Armera Liviana	
_	Heavy_Armsman	Amero Pesado	Armera Pesada	
_	Gunman	Pistolero	Pistolera	
_	Heavy_Gunman	Artillero Pesado	Artillera Pesada	
_	Advanced_Gunman	Pistolero Avanzado	Pistolera Avanzada	
_	Advanced_Heavy_Gunman	Artillero Pesado Avanzado	Artillera Pesado Avanzada	
_	Bludgeoner	Aporreador/Garroteador	Aporreadora/Garroteadora	
_	Skewerer	Espeton para Brochetas	Espeton para Brochetas	
_	Slasher	Acuchillador	Acuchilladora	
_	Smasher	Masacrador	Masacradora	
_	Impaler	Empalador	Empaladora	
_	Cleaver	Cuchillada de Carnicero	Cuchillada de Carnicero	
_	Bowman	Arquero	Arquera	
_	Heavy_Bowman	Arquero Pesado	Arquera Pesada	
_	Pistoleer	Pistolero	Pistolera	
_	Heavy_Artilleryman	Artillero Pesado	Artillera Pesada	
_	Crossbowman	Ballestero	Ballestera	
_	Artilleryman	Artillero 	Artillera Pesada	
_	Rifleman	Fusilero	Fusilera	
_	Maceman	Triturador	Trituradora	
_	Brute	Brutal	Brutal	
_	Knifeman	Torbellino	Torbellino	
_	Spearman	Lancero	Lancera	
_	Axeman	Segador	Segadora	
_	Swordsman	Duelista	Duelista	
_	Heavy_Maceman	Destructor	Destructora	
_	Pikeman	Picador	Picadora	
_	Heavy_Axeman	Verdugo	Verduga	
_	Heavy_Swordsman	Asesino	Asesina	
_	Master_Bowman	Maestro Arquero	Maestra Arquera	
_	Master_Heavy_Bowman	Maestro Arquero Pesado	Maestra Arquera Pesada	
_	Master_Pistoleer	Pistolero de la Elite	Pistolera de la Elite	
_	Master_Heavy_Artilleryman	Maestro Artillero Pesado	Maestra Artillera Pesada	
_	Master_Crossbowman	Maestro Ballestero 	Maestra Ballestera	
_	Master_Artilleryman	Bombardero	Bombardero	
_	Master_Rifleman	Tirador de Primera de Elite	Tiradora de Primera de Elite	
_	Master_Maceman	Triturador de Cabeza	Trituradora de Cabeza	
_	Master_Brute	Maestro Stave	Maestra Stave	
_	Master_Knifeman	Daga Virtuosa	Daga Virtuosa	
_	Master_Spearman	Lancero de la Elite	Lancera de la Elite	
_	Master_Axeman	Segador Carmesí	Segador Carmesí	
_	Master_Swordsman	Espada Virtuosa	Espada Virtuosa	
_	Master_Heavy_Maceman	Demoledor	Demoledora	
_	Master_Pikeman	Picador de la Elite	Picadora de la Elite	
_	Master_Heavy_Axeman	Verdugo Carmesi	Verduga Carmesí	
_	Master_Heavy_Swordsman	Maestro de la Cuchilla	Maestro de la Cuchilla	
_	Master_Hand_To_Hand_Fighter	Aplastador con Fuerza	Aplastadora con Fuerza	
_	Hand_To_Hand_Fighter	Brawler	Brawler	
_	Close_Fighter	Combate Cerrado	Combate Cerrado	
_	Advanced_Close_Fighter	Peleón 	Peleona	
_	Defensive_Magician	Mago Defensivo	Maga Defensiva	
_	Offensive_Magician	Mago Ofensivo	Maga Ofensiva	
_	Elementalist_Apprentice	Aprendiz Elementalista	Aprendiz Elementalista	
_	Mentalist	Mentalista	Mentalista	
_	Enchanter	Encantador	Encantadora	
_	Summoner	Invocador	Invocadora	
_	Master_Of_Illusion	Mago de Ilusión 	Maga de Ilusión 	
_	Mind_Lord	Señor de la Mente	Señora de la Mente	
_	Healer	Curandero	Curandera	
_	Shaman	Shaman	Shaman	
_	Priest	Sacerdote	Sacerdotisa	
_	Master_Of_Life	Mago de Vida	Maga de Vica	
_	Celestial_Guardian	Guardián Celestial	Guardiana Celestial	
_	Black_Mage	Mago Negro	Maga Negra	
_	Affliction_Bringer	Portador de Aflicción	Portador de Aflicción 	
_	Master_Of_Torment	Mago del Tormento	Maga del Tormento	
_	Avatar_Of_Sorrow	Avatar de las Penas	Avatar de las Penas	
_	Destroyer	Destructor	Destructora	
_	Warlock	Brujo	Bruja	
_	Archmage	Elementalista	Elementalista	
_	Master_Of_Pain	Mago del Dolor	Maga del Dolor	
_	Avatar_Of_Destruction	Avatar de la Destrucción 	Avatar de la Destrucción 	
_	Elementalist	Elementalista	Elementalista	
_	Alchemist	Alquimista	Alquimista	
_	Biomancer	Biomancer	Biomancer	
_	Master_Of_Energies	Maestro de Energías	Maestra de Energías	
_	Chosen_Of_Atys	Escogido de Atys	Escogida de Atys	
_	Title00079	Caminante	Caminante	
_	FBT	Anciano de Atys	Anciana de Atys	
_	SGM	Maestro del Juego Superior	Maestra del Juego Superior	
_	GM	Maestro del Juego	Maestra del Juego 	
_	VG	Guía de Veterano	Guía de Veterano	
_	SG	Guía Superior	Guía Superior	
_	G	Guía	Guía	
_	Armorer_Apprentice	Aprendiz de Armero	Aprendiz de Armero	
_	Jeweler_Apprentice	Aprendiz de Joyero	Aprendiz de Joyero	
_	Melee_Weapon_Smith_Apprentice	Aprendiz de Fabricante de Armas  de Lucha Cuerpo a Cuerpo	Aprendiz de Fabricante de Armas de Lucha Cuerpo a Cuerpo	
_	Range_Weapon_Smith_Apprentice	Aprendiz Fabricante de Armas de Alcance	Aprendiz Fabricante de Armas de Alcance	
_	Heavy_Armorer	Armero Pesado	Armera Pesada	
_	Light_Armorer	Armero Liviano	Armera Liviana	
_	Medium_Armorer	Armero Mediano	Armero Mediano	
_	Shield_Smith	Herrero de Escudos	Herrera de Escudos	
_	Jeweler	Joyero 	Joyera	
_	Melee_Weapon_Smith	Herrero de Armas de Combate Cuerpo a Cuerpo	Herrera de Armas de Lucha Cuerpo a Cuerpo	
_	Melee_Heavy_Weapon_Smith	Herrero de Armas Pesadas de Lucha Cuerpo a Cuerpo	Herrera de Armas Pesadas de Combate Cuerpo a Cuerpo	
_	Melee_Light_Weapon_Smith	Herrero de Armas Livianas de Combate Cuerpo a Cuerpo	Herrera de Armas Livianas de Combate Cuerpo a Cuerpo	
_	Range_Weapon_Smith	Herrero de Armas de Alcance	Herrera de Armas de Alcance	
_	Range_Heavy_Weapon_Smith	Fabricante de Armas Pesadas de Alcance 	Herrera de Armas Pesadas de Alcance 	
_	Advanced_Heavy_Armorer	Armero Pesado Avanzado	Armera Pesada Avanzada	
_	Advanced_Light_Armorer	Armero Liviano Avanzado	Armera Mediana Avanzada	
_	Advanced_Medium_Armorer	Armero Mediano Avanzado	Armera Mediana Avanzada	
_	Advanced_Shield_Smith	Herrero de Escudos Avanzado	Herrera de Escudos Avanzada	
_	Advanced_Jeweler	Joyero Avanzado	Joyera Avanzada	
_	Advanced_Melee_Weapon_Smith	Herrero Avanzado de Armas  de Lucha Cuerpo a Cuerpo	Herrera Avanzada de Armas de Lucha Cuerpo a Cuerpo	
_	Advanced_Melee_Heavy_Weapon_Smith	Herrero de Armas Pesadas de Lucha Cuerpo a Cuerpo 	Herrera de Armas Pesadas de Lucha Cuerpo a Cuerpo	
_	Advanced_Melee_Light_Weapon_Smith	Herrero Avanzado de Armas Livianas de Lucha Cuerpo a Cuerpo	Herrera Avanzada de Armas Livianas de Lucha Cuerpo a Cuerpo	
_	Advanced_Range_Weapon_Smith	Herrero Avanzado de Armas de Alcance	Herrera Avanzado de Armas de Alcance	
_	Advanced_Range_Heavy_Weapon_Smith	Herrero Avanzado de Armas Pesadas de Alcance	Herrera Avanzada de Armas Pesadas de Alcance	
_	Expert_Heavy_Armorer	Armero Pesado Experto	Armera Pesada Experta	
_	Expert_Light_Armorer	Armero Liviano Experto	Armera Liviana Experta	
_	Expert_Medium_Armorer	Armero Mediano Experto	Armera Mediana Experta	
_	Expert_Shield_Smith	Herrero de Escudo Experto	Herrera de Escudo Experta	
_	Expert_Jeweler	Joyero Experto	Joyera Experta	
_	Expert_Melee_Weapon_Smith	Herrero Experto de Armas de Lucha Cuerpo a Cuerpo	Herrera Experta de Armas de Lucha Cuerpo a Cuerpo	
_	Expert_Melee_Heavy_Weapon_Smith	Herrera Experto de Armas Pesadas de Lucha Cuerpo a Cuerpo	Herrera Experta de Armas Pesadas de Lucha Cuerpo a Cuerpo	
_	Expert_Melee_Light_Weapon_Smith	Herrero Experto en Armas Liviandas de Lucha Cuerpo a Cuerpo	Herrera Experta en Armas Liviandas de Lucha Cuerpo a Cuerpo	
_	Expert_Range_Weapon_Smith	Herrero Experto en Armas Pesadas de Lucha Cuerpo a Cuerpo	Herrera Experta en Armas Pesadas de Lucha Cuerpo a Cuerpo	
_	Expert_Range_Heavy_Weapon_Smith	Herrero Experto en Armas de Alcance Pesadas	Herrera Experta en Armas de Alcance Pesadas	
_	Heavy_Armorer_Master	Armero Pesado Experto	Maestra Pesada Experta	
_	Light_Armorer_Master	Armero Liviano Experto	Maestra Liviana Experta	
_	Medium_Armorer_Master	Maestro Armero Mediano	Maestra Armera Mediana	
_	Shield_Smith_Master	Maestro Fabricante de Escudos	Maestro Fabricante de Escudos	
_	Jeweler_Master	Maestro Joyero	Maestra Joyera	
_	Melee_Weapon_Smith_Master	Maestro Herrero de Armas de Lucha Cuerpo a Cuerpo	Maestra Herrera de Armas de Lucha Cuerpo a Cuerpo	
_	Melee_Heavy_Weapon_Smith_Master	Maestro Herrero de Escudo Pesado de Lucha Cuerpo a Cuerpo	Maestra Herrera de Escudo Pesado de Lucha Cuerpo a Cuerpo	
_	Melee_Light_Weapon_Smith_Master	Maestro Herrero de Armas Livianas Lucha Cuerpo a Cuerpo 	Maestra Herrera de Armas Livianas de Lucha Cuerpo a Cuerpo	
_	Range_Weapon_Smith_Master	Maestro Herrero de Armas de Alcance	Maestra Herrera de Armas de Alcance	
_	Range_Heavy_Weapon_Smith_Master	Maestro Herrero de Armas de Alcance Pesadas	Maestra Herrera de Armas de Alcance Pesadas	
_	Forager_Apprentice	Aprendiz de Buscador	Arpendiz de Buscadora	
_	Forager	Buscador	Buscadora	
_	Desert_Forager	Buscador del Desierto	Buscadora del Deserito	
_	Forest_Forager	Buscador del Bosque	Buscadora del Bosque	
_	Jungle_Forager	Buscador de la Selva	Buscadora de la Selva	
_	Lacustre_Forager	Buscador de la Tierra del Lago	Buscadora de la Tierra del Lago	
_	Prime_Roots_Forager	Buscador de las Primeras Raíces	Buscadora de las Primeras Raíces	
_	Advanced_Desert_Forager	Buscador Avanzado del Desierto 	Buscadora Avanzada del Desierto 	
_	Advanced_Forest_Forager	Buscador Avanzado del Bosque 	Buscadora Avanzada del Bosque 	
_	Advanced_Jungle_Forager	Buscador Avanzado de las Selva	Buscadora Avanzada de la Selva 	
_	Advanced_Lacustre_Forager	Buscador Avanzado de la Tierra del Lago	Buscadora Avanzada de la Tierra del Lago	
_	Advanced_Prime_Roots_Forager	Buscador Avanzado de las Primeras Raíces	Buscadora Avanzada de las Primeras Raíces	
_	Expert_Desert_Forager	Buscador Experto del Desierto	Buscadora Experta del Desierto	
_	Expert_Forest_Forager	Buscador Experto del Bosque	Buscadora Experta del Bosque	
_	Expert_Jungle_Forager	Buscador Experto de la Selva	Buscadora Experta de la Selva	
_	Expert_Lacustre_Forager	Buscador Experto de la Tierra del Lago	Buscadora Experta de la Tierra del Lago	
_	Expert_Prime_Roots_Forager	Buscador Experto de las Primeras Raíces	Buscadora Experta de las Primeras Raíces	
_	Master_Desert_Forager	Maestro Buscador del Desierto	Maestra Buscadora del Desierto	
_	Master_Forest_Forager	Maestro Buscador del Bosque	Maestra Buscadora del Bosque	
_	Master_Jungle_Forager	Maestro Buscador de la Selva	Maestra Buscadora de la Selva	
_	Master_Lacustre_Forager	Maestro Buscador de la Tierra del Lago	Maestra Buscadora de la Tierra del Lago	
_	Master_Prime_Roots_Forager	Maestro Buscador de las Primeras Raices	Maestra Buscadora de las Primeras Raíces	
_	gn_green_seed_comrade	Líder Regular		
_	gn_kitin_gatherers-magician_guard	Guardia Maestro		
_	gn_kitin_gatheres_wander_guards	Guarda Maestro		
_	gn_matis_defender	Defensor Kamis		
_	gn_recoverers_guard_6	Guardia Maestro		
_	gn_zorai_voluteer_m	Defensor Zoraï		
_	gn_antikamis_guard	Guardia Maestro		
_	gn_arid_matis_guard	Guardia Maestro		
_	gn_barkers_guard	Guardia Poderoso		
_	gn_beachcombers_guard	Guardia Maestro		
_	gn_black_circle_guard	Guardia Maestro		
_	gn_cholorogoos_guard	Guardia Poderoso		
_	gn_company_eternal_guard_havenofpurity	Guardia Poderoso		
_	gn_company_eternal_guard_nexus	Guardia Poderoso		
_	gn_corsairs_guard	Guardia Ordinario 		
_	gn_darkeningsap_guard	Guardia Maestro		
_	gn_duneriders_guard	Guardia Maestro		
_	gn_ecowarriors_guard	Guardia Maestro		
_	gn_first_deserters_guard	Guardia Poderoso		
_	gn_fraharhunters_guard	Guardia Poderoso		
_	gn_fraharhunters_guards	Guardia Poderoso		
_	gn_frahars_guard	Guardia de la Elite		
_	gn_gooheads_guard	Guardia Maestro		
_	gn_green_seed_guard	Guardia Ordinario 		
_	gn_hamazans_guard	Guardia Fuerte		
_	gn_iconeworshipers_guard	Guardia Ordinario 		
_	gn_kitin_gatherers_guard	Guardia Maestro		
_	gn_lawless_guard	Guardia Maestro		
_	gn_leviers_guard	Guardia Ordinario 		
_	gn_matisian_border_guards_guard	Guardia Poderoso		
_	gn_nightturner_guard	Guardia Poderoso		
_	gn_oasis_diggers_guard	Guardia Maestro		
_	gn_pyromancers_guard	Guardia Maestro		
_	gn_recoverers_guard	Guardia Maestro		
_	gn_renegades_guard	Guardia Maestro		
_	gn_restorers_guard	Guardia de la Elite		
_	gn_sacredsap_guard	Guardia Fuerte		
_	gn_sap_gleaners_guard	Guardia Maestro		
_	gn_sap_slaves_guard	Guardia de la Elite		
_	gn_scorchers_guard	Guardia de la Elite		
_	gn_shadowrunners_guard	Guardia Fuerte		
_	gn_siblings_guard	Guardia Fuerte		
_	gn_silt_sculptors_guard	Guardia Fuerte		
_	gn_slash_and_burn_guard	Guardia Maestro		
_	gn_slavers_guard	Guardia Maestro		
_	gn_smugglers_guard	Guardia Poderoso		
_	gn_tutor_guard	Guardia Poderoso		
_	gn_water_breakers_guard	Guardia Fuerte		
_	gn_woven_bridles_guard	Guardia Maestro		
_	gn_zorai_kami_sentinel	Centinela Kami		
_	Fighter	Luchador		
_	Magician	Mago		
_	Craftsman	Artesano		
_	MeleeFighter	Luchador de Combate Cuerpo a Cuerpo		
_	RangeFighter	Luchador de Alcance		
_	AttackCaster	Lanzador de Ataque		
_	BufferCaster	Lanzador de Parachoque		
_	HealerCaster	Curandero Lanzador		
_	Harvester	Recolector		
_	Shopkeeper	Comerciante		
_	Faber	Artesano		
_	IreFighter	Luchador de la Ira		
_	Swashbuckler	Bravucon		
_	KamicFist	Puno Kami		
_	BladeBearer	Portador de la Cuchilla		
_	WindChild	Hijo del Viento		
_	Runner	Corredor 		
_	Scout	Explorador 		
_	FireLance	Lancero de Fuego		
_	ScarletHunter	Cazador Escarlata		
_	GreenHunter	Cazador Verde		
_	AtysGuardian	Guardia de Atys		
_	ShadowHunter	Cazador de la Sombra		
_	Witherer	Marchitador		
_	Fouler	Viciado		
_	Disturber	Turbador		
_	KamicFury	Furia Kami		
_	SpiritualShield	Escudo Espiritual		
_	Faker	FALSO		
_	WindGuardian	Guardian del Viento		
_	KamicGuardian	Guardian Kami		
_	Unknown	Desconocido		
_	SecondBreath	Segundo Aliento		
_	LifeStealer	Ladron de Vida		
_	SecondLife	Segunda Vida		
_	SapCristal	Cristal de Savia		
_	SandCaravanner	Karavanner de la Arena		
_	ImperialSupplier	Proveedor Imperial		
_	Steward	Asistente		
_	Hawker	Halconero/Vendedor Ambulante		
_	range_warrior	Guerrero de Alcance		
_	harvester	Recolector		
_	attack_magician	Lanzador de Ataque		
_	buffer_magician	Lanzador de Parachoque		
_	healer_magician	Curandeor Lanzador		
_	faber	Artesano		
_	FireMaster	Maestro del Fuego		
_	LakeMaster	Maestro del Lago		
_	gn_gibbay_guard	Guardia de Elite		
_	gn_masters_of_the_goo_guard	Guardia de Elite		
_	gn_tryker_tribe_slave	Esclavo Tryker		
_	CM	Administrador de la Comunidad	Administradora de la Comunidad	
_	EM	Director de Evento	Directora de Evento	
_	EG	Guía  de Evento	Guía de Evento	
_	OBSERVER	Observador	Observador	
_	Kami_Ally	Campeón Kami		
_	Karavan_Ally	Campeón Karavan		
_	gn_aegus_kami_priest	Predicador Kami de Aegus		
_	gn_kaemon_kami_priest	Predicador Kami de Kaemon		
_	gn_sekovix_kami_priest	Predicador Kami de Sekovix		
_	gn_phyxon_kami_priest	Predicador Kami de Phyxon 		
_	gn_galemus_kami_priest	Predicador Kami de Galemus 		
_	gn_stalli_karavan_teleporter	Teletransportador Karavan de Stalli		
_	gn_borea_karavan_teleporter	Teletransportador Karavan de Borea 		
_	gn_nistia_karavan_teleporter	Teletransportador Karavan de Nistia 		
_	gn_rosilio_karavan_teleporter	Teletransportador Karavan de Rosilio		
_	gn_miani_karavan_teleporter	Teletransportador Karavan de Miani		
_	gn_stalli_karavan_guide	Guia Karavan de Stalli		
_	gn_borea_karavan_guide	Guia Karavan de Borea		
_	gn_nistia_karavan_guide	Guia Karavan de Nistia		
_	gn_rosilio_karavan_guide	Guia Karavan de Rosilio		
_	gn_miani_karavan_guide	Guia Karavan de Miani		
_	gn_qai_lo_kami_priest	Predicador Kami de Qua Lo		
_	gn_sheng_wo_kami_priest	Predicador Kami de Sheng Wo		
_	gn_men_xing_kami_priest	Predicador Kami de Men Xing		
_	gn_koi_zun_kami_priest	Predicador Kami de Koi Zun		
_	gn_yin_piang_kami_priest	Predicador Kami de Yin Piang		
_	gn_aubermouth_karavan_teleporter	Teletransportador Karavan de Aubermouth 		
_	gn_waverton_karavan_teleporter	Teletransportador Karavan de Waverton 		
_	gn_hobwelly_karavan_teleporter	Teletransportador Karavan de Hobwelly		
_	gn_dingleton_karavan_teleporter	Teletransportador Karavan de Dingleton 		
_	gn_barkdell_karavan_teleporter	Teletransportador Karavan de Barkdell 		
_	gn_aubermouth_karavan_guide	Guía Karavan de Aubermouth 		
_	gn_waverton_karavan_guide	Guía Karavan de Waverton 		
_	gn_hobwelly_karavan_guide	Guía Karavan de Hobwelly 		
_	gn_dingleton_karavan_guide	Guía Karavan de Dingleton 		
_	gn_barkdell_karavan_guide	Guía Karavan de Barkdell 		
_	gn_karavan_agent	Agente Karavan		
_	gn_ancientdryads_kami_ambassador_m1	Embajador Kami de las Antiguas Driadas		
_	gn_beachcombers_kami_ambassador_t1	Embajador Kami de los Beachcombers		
_	gn_cockroaches_kami_ambassador_p1	Cockroaches Kami Ambassador		
_	gn_company_kami_ambassador_p1	Embajador Kami de la Compañía del Árbol Eterno		
_	gn_company_kami_ambassador_z1	Embajador Kami de la Compañía del Árbol Eterno		
_	gn_corsairs_kami_ambassador_t1	Embajador de los Corsarios Kami		
_	gn_duneriders_kami_ambassador_f1	Embajador Kami de los Jinetes de las Dunas		
_	gn_ecowarriors_kami_ambassador_m1	Embajador Kami de los Ecoguerreros		
_	gn_firstdeserters_kami_ambassador_m1	Embajador Kami de los Primeros Desertores		
_	gn_fraharhunters_kami_ambassador_f1	Embajador Kami de los Cazadores de Frahar		
_	gn_hamazans_kami_ambassador_z1	Embajador Kami de los Hamazans de la Semilla Muerta		
_	gn_kami_welcomer_f1	Recibidor Kami de las Dunas del Exilio		
_	gn_kami_welcomer_f2	Recibidor Kami de las Torres de Frahar		
_	gn_kami_welcomer_f3	Recibidor Kami de las Dunas Imperiales		
_	gn_kami_welcomer_f4	Recibidor Kami del Oasis de Oflovak		
_	gn_kami_welcomer_f5	Recibidor Kami del Canon de los Forajidos		
_	gn_kami_welcomer_f6	Recibidor Kami de las Minas de Aserrín		
_	gn_kami_welcomer_f7	Recibidor Kami de las Dunas Salvajes		
_	gn_kami_welcomer_f8	Recibidor Kami del Corredor Quemado		
_	gn_kami_welcomer_m1	Recibidor Kami del Jardín Pasajero		
_	gn_kami_welcomer_m2	Recibidor Kami del Bosque de la Confusión 		
_	gn_kami_welcomer_m3	Recibidor Kami de la Cabaña del Hereje		
_	gn_kami_welcomer_m4	Recibidor Kami de la Fuente Oculta		
_	gn_kami_welcomer_m5	Recibidor Kami del Monte de la Disidencia		
_	gn_kami_welcomer_m6	Recibidor Kami del Jardín Majestuoso		
_	gn_kami_welcomer_m7	Recibidor Kami del Pantano Alto		
_	gn_kami_welcomer_p1	Recibidor Kami de las Profundidades Prohibidas		
_	gn_kami_welcomer_p10	Recibidor Kami de la Puerta del Viento		
_	gn_kami_welcomer_p2	Recibidor Kami de la Puerta de la Oscuridad		
_	gn_kami_welcomer_p3	Recibidor Kami de Nexus		
_	gn_kami_welcomer_p4	Recibidor Kami del Abismo de Ichor		
_	gn_kami_welcomer_p5	Recibidor Kami del Bosque Elusivo		
_	gn_kami_welcomer_p6	Recibidor Kami de la Tierra de la Continuidad		
_	gn_kami_welcomer_p7	Recibidor Kami de la Ciudad Sumergida		
_	gn_kami_welcomer_p8	Recibidor Kami de la Trinchera de las Pruebas		
_	gn_kami_welcomer_p9	Recibidor Kami de Bajo la Primavera		
_	gn_kami_welcomer_t1	Recibidor Kami de las Playas de la Recompensa		
_	gn_kami_welcomer_t2	Recibidor Kami de las Gotas de Rocío		
_	gn_kami_welcomer_t3	Recibidor Kami de la Isla Encantada		
_	gn_kami_welcomer_t4	Recibidor Kami de las Lagunas del Loria		
_	gn_kami_welcomer_t5	Recibidor Kami del Lago de la Libertad		
_	gn_kami_welcomer_t6	Recibidor Kami de las Aguas en Reposo		
_	gn_kami_welcomer_t7	Recibidor Kami de la Fuente		
_	gn_kami_welcomer_t8	Recibidor Kami de los Vientos de la Musa		
_	gn_kami_welcomer_z1	Recibidor Kami de las Ciudades de la Intuición		
_	gn_kami_welcomer_z2	Recibidor Kami del Bosque de las Sombras		
_	gn_kami_welcomer_z3	Recibidor Kami del Refugio de la Pureza		
_	gn_kami_welcomer_z4	Recibidor Kami del Nudo de la Demencia		
_	gn_kami_welcomer_z5	Recibidor Kami del Jardin de las Doncellas		
_	gn_kami_welcomer_z6	Recibidor Kami del Vacio 		
_	gn_keepers_kami_ambassador_p1	Embajador Kami de los Cuidadores		
_	gn_lagoonbrothers_kami_ambassador_t1	Embajador Kami de los Hermanos de la Laguna		
_	gn_leviers_kami_ambassador_f1	Embajador Kami de Las Manillas		
_	gn_pyromancers_kami_ambassador_p1	Embajador Kami de los Piromancios		
_	gn_recoverers_kami_ambassador_p1	Embajador Kami de los Recuperadores		
_	gn_restorers_kami_ambassador_f1	Embajador Kami de los Observadores		
_	gn_sacredsap_kami_ambassador_m1	Embajador Kami de la Savia Sagrada		
_	gn_sapgleaners_kami_ambassador_p1	Embajador Kami de los Espigadores		
_	gn_shadowrunners_kami_ambassador_z1	Embajador Kami de los Corredores de las Dunas		
_	gn_siblings_kami_ambassador_m1	Embajador Kami de los Hermanos de las Malas Hierbas		
_	gn_tutors_kami_ambassador_z1	Embajador Kami de los Tutores		
_	gn_waterbreakers_kami_ambassador_f1	Embajador Kami de los Rompe Aguas		
_	gn_wovenbridles_kami_ambassador_m1	Embajador Kami de las Bridas Tejidas		
_	gn_zorai_kami_master	Embajador Kami de la Montana Bighorn		
_	gn_antikamis_karavan_ambassador_z1	Embajador Karavan Antikamis		
_	gn_aridmatis_karavan_ambassador_m1	Embajador Karavan de ljos Matis Áridos		
_	gn_barkers_karavan_ambassador_f1	Embajador Karavan de los Pregoneros/Descortezadores		
_	gn_blackcircle_karavan_ambassador_z1	Embajador Karavan del Circulo Negro		
_	gn_darkeningsap_karavan_ambassador_m1	Embajador Karavan de la Savia Oscurecedora		
_	gn_gooheads_karavan_ambassador_z1	Embajador Karavan de las Cabezas de Goo		
_	gn_greenseed_karavan_ambassador_m1	Embajador Karavan de la Semilla Verde		
_	gn_karavan_welcomer_f1	Recibidor Karavan de las Dunas del Exilio		
_	gn_karavan_welcomer_f2	Recibidor Karavan de las Torres de Frahar		
_	gn_karavan_welcomer_f3	Recibidor Karavan de las Dunas Imperiales		
_	gn_karavan_welcomer_f4	Recibidor Karavan del Oasis de Oflovak		
_	gn_karavan_welcomer_f5	Recibidor Karavan del Cañón de los Forajidos		
_	gn_karavan_welcomer_f6	Recibidor Karavan de las Minas de Aserrín		
_	gn_karavan_welcomer_f7	Recibidor Karavan de las Dunas Salvajes		
_	gn_karavan_welcomer_f8	Recibidor Karavan del Corredor Quemado		
_	gn_karavan_welcomer_m1	Recibidor Karavan del Jardín Pasajero		
_	gn_karavan_welcomer_m2	Recibidor Karavan del Bosque de la Confusión 		
_	gn_karavan_welcomer_m3	Recibidor Karavan de la Cabaña del Hereje		
_	gn_karavan_welcomer_m4	Recibidor Karavan de la Fuente Oculta		
_	gn_karavan_welcomer_m5	Recibidor Karavan del Monte de la Disidencia		
_	gn_karavan_welcomer_m6	Recibidor Karavan del Jardín Majestuoso		
_	gn_karavan_welcomer_m7	Recibidor Karavan del Pantano Alta		
_	gn_karavan_welcomer_p1	Recibidor Karavan de Nexos		
_	gn_karavan_welcomer_t1	Recibidor Karavan de las Playas de la Recompensa		
_	gn_karavan_welcomer_t2	Recibidor Karavan de las Gotas de Rocío		
_	gn_karavan_welcomer_t3	Recibidor Karavan de la Isla Encantada		
_	gn_karavan_welcomer_t4	Recibidor Karavan de las Lagunas de Loria		
_	gn_karavan_welcomer_t5	Recibidor Karavan del Lago de la Libertad		
_	gn_karavan_welcomer_t6	Recibidor Karavan de las Aguas en Reposo		
_	gn_karavan_welcomer_t7	Recibidor Karavan de la Fuente		
_	gn_karavan_welcomer_t8	Recibidor Karavan de los Vientos de la Musa		
