*HASH_VALUE	sbrick ID	name	ia	da	p	pia	pda	description	description2
-	bczrca23	Zoraï Range Weapons 23	a	the				Lets you make Zoraï range weapons of quality $cr_recommended.	Zoraï Range Weapons 23 - Quality: $cr_recommended
-	bczrca24	Zoraï Range Weapons 24	a	the				Lets you make Zoraï range weapons of quality $cr_recommended.	Zoraï Range Weapons 24 - Quality: $cr_recommended
-	bczrca25	Zoraï Range Weapons 25	a	the				Lets you make Zoraï range weapons of quality $cr_recommended.	Zoraï Range Weapons 25 - Quality: $cr_recommended
-	bczpca01	Zoraï Ammo 1	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 1 - Quality: $cr_recommended
-	bczpca02	Zoraï Ammo 2	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 2 - Quality: $cr_recommended
-	bczpca03	Zoraï Ammo 3	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 3 - Quality: $cr_recommended
-	bczpca04	Zoraï Ammo 4	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 4 - Quality: $cr_recommended
-	bczpca05	Zoraï Ammo 5	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 5 - Quality: $cr_recommended
-	bczpca06	Zoraï Ammo 6	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 6 - Quality: $cr_recommended
-	bczpca07	Zoraï Ammo 7	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 7 - Quality: $cr_recommended
-	bczpca08	Zoraï Ammo 8	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 8 - Quality: $cr_recommended
-	bczpca09	Zoraï Ammo 9	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 9 - Quality: $cr_recommended
-	bczpca10	Zoraï Ammo 10	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 10 - Quality: $cr_recommended
-	bczpca11	Zoraï Ammo 11	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 11 - Quality: $cr_recommended
-	bczpca12	Zoraï Ammo 12	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 12 - Quality: $cr_recommended
-	bczpca13	Zoraï Ammo 13	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 13 - Quality: $cr_recommended
-	bczpca14	Zoraï Ammo 14	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 14 - Quality: $cr_recommended
-	bczpca15	Zoraï Ammo 15	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 15 - Quality: $cr_recommended
-	bczpca16	Zoraï Ammo 16	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 16 - Quality: $cr_recommended
-	bczpca17	Zoraï Ammo 17	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 17 - Quality: $cr_recommended
-	bczpca18	Zoraï Ammo 18	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 18 - Quality: $cr_recommended
-	bczpca19	Zoraï Ammo 19	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 19 - Quality: $cr_recommended
-	bczpca20	Zoraï Ammo 20	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 20 - Quality: $cr_recommended
-	bczpca21	Zoraï Ammo 21	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 21 - Quality: $cr_recommended
-	bczpca22	Zoraï Ammo 22	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 22 - Quality: $cr_recommended
-	bczpca23	Zoraï Ammo 23	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 23 - Quality: $cr_recommended
-	bczpca24	Zoraï Ammo 24	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 24 - Quality: $cr_recommended
-	bczpca25	Zoraï Ammo 25	a	the				Lets you make Zoraï ammo of quality $cr_recommended.	Zoraï Ammo 25 - Quality: $cr_recommended
-	bczsca01	Zoraï Shields 1	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 1 - Quality: $cr_recommended
-	bczsca02	Zoraï Shields 2	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 2 - Quality: $cr_recommended
-	bczsca03	Zoraï Shields 3	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 3 - Quality: $cr_recommended
-	bczsca04	Zoraï Shields 4	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 4 - Quality: $cr_recommended
-	bczsca05	Zoraï Shields 5	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 5 - Quality: $cr_recommended
-	bczsca06	Zoraï Shields 6	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 6 - Quality: $cr_recommended
-	bczsca07	Zoraï Shields 7	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 7 - Quality: $cr_recommended
-	bczsca08	Zoraï Shields 8	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 8 - Quality: $cr_recommended
-	bczsca09	Zoraï Shields 9	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 9 - Quality: $cr_recommended
-	bczsca10	Zoraï Shields 10	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 10 - Quality: $cr_recommended
-	bczsca11	Zoraï Shields 11	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 11 - Quality: $cr_recommended
-	bczsca12	Zoraï Shields 12	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 12 - Quality: $cr_recommended
-	bczsca13	Zoraï Shields 13	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 13 - Quality: $cr_recommended
-	bczsca14	Zoraï Shields 14	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 14 - Quality: $cr_recommended
-	bczsca15	Zoraï Shields 15	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 15 - Quality: $cr_recommended
-	bczsca16	Zoraï Shields 16	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 16 - Quality: $cr_recommended
-	bczsca17	Zoraï Shields 17	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 17 - Quality: $cr_recommended
-	bczsca18	Zoraï Shields 18	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 18 - Quality: $cr_recommended
-	bczsca19	Zoraï Shields 19	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 19 - Quality: $cr_recommended
-	bczsca20	Zoraï Shields 20	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 20 - Quality: $cr_recommended
-	bczsca21	Zoraï Shields 21	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 21 - Quality: $cr_recommended
-	bczsca22	Zoraï Shields 22	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 22 - Quality: $cr_recommended
-	bczsca23	Zoraï Shields 23	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 23 - Quality: $cr_recommended
-	bczsca24	Zoraï Shields 24	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 24 - Quality: $cr_recommended
-	bczsca25	Zoraï Shields 25	a	the				Lets you make Zoraï shields of quality $cr_recommended.	Zoraï Shields 25 - Quality: $cr_recommended
-	bczjca01	Zoraï Jewels 1	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 1 - Quality: $cr_recommended
-	bczjca02	Zoraï Jewels 2	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 2 - Quality: $cr_recommended
-	bczjca03	Zoraï Jewels 3	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 3 - Quality: $cr_recommended
-	bczjca04	Zoraï Jewels 4	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 4 - Quality: $cr_recommended
-	bczjca05	Zoraï Jewels 5	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 5 - Quality: $cr_recommended
-	bczjca06	Zoraï Jewels 6	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 6 - Quality: $cr_recommended
-	bczjca07	Zoraï Jewels 7	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 7 - Quality: $cr_recommended
-	bczjca08	Zoraï Jewels 8	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 8 - Quality: $cr_recommended
-	bczjca09	Zoraï Jewels 9	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 9 - Quality: $cr_recommended
-	bczjca10	Zoraï Jewels 10	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 10 - Quality: $cr_recommended
-	bczjca11	Zoraï Jewels 11	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 11 - Quality: $cr_recommended
-	bczjca12	Zoraï Jewels 12	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 12 - Quality: $cr_recommended
-	bczjca13	Zoraï Jewels 13	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 13 - Quality: $cr_recommended
-	bczjca14	Zoraï Jewels 14	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 14 - Quality: $cr_recommended
-	bczjca15	Zoraï Jewels 15	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 15 - Quality: $cr_recommended
-	bczjca16	Zoraï Jewels 16	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 16 - Quality: $cr_recommended
-	bczjca17	Zoraï Jewels 17	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 17 - Quality: $cr_recommended
-	bczjca18	Zoraï Jewels 18	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 18 - Quality: $cr_recommended
-	bczjca19	Zoraï Jewels 19	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 19 - Quality: $cr_recommended
-	bczjca20	Zoraï Jewels 20	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 20 - Quality: $cr_recommended
-	bczjca21	Zoraï Jewels 21	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 21 - Quality: $cr_recommended
-	bczjca22	Zoraï Jewels 22	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 22 - Quality: $cr_recommended
-	bczjca23	Zoraï Jewels 23	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 23 - Quality: $cr_recommended
-	bczjca24	Zoraï Jewels 24	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 24 - Quality: $cr_recommended
-	bczjca25	Zoraï Jewels 25	a	the				Lets you make Zoraï jewels of quality $cr_recommended.	Zoraï Jewels 25 - Quality: $cr_recommended
-	BSXPA01	Power	a	the				Lets you add a power effect.	Power Stanza
-	BSXPA02	Aura	an	the				Lets you add an aura effect.	Aura Stanza
-	BSFEA01	Taunt	a	the				Taunts your target to make it attack you. Chance of success depends on the target's mean skill level.	Taunt Effect
-	BSFEA02	Shielding	a	the				Protects your target by given a percentage of the damage to you. Efficiency depends on the type of the equipped shield. You must be less than 5 meters away from your target.	Shielding Effect
-	BSFMA01	Taunt power 1	a	the				Taunts your target to make it attack you. Works 100% on creatures with an average skill of up to $SP_TAUNT.	Taunt Effect - Ideal target skill level: $SP_TAUNT
-	BSFMA02	Taunt power 2	a	the				Taunts your target to make it attack you. Works 100% on creatures with an average skill of up to $SP_TAUNT.	Taunt Effect - Ideal target skill level: $SP_TAUNT
-	BSFMA03	Taunt power 3	a	the				Taunts your target to make it attack you. Works 100% on creatures with an average skill of up to $SP_TAUNT.	Taunt Effect - Ideal target skill level: $SP_TAUNT
-	BSFMA04	Taunt power 4	a	the				Taunts your target to make it attack you. Works 100% on creatures with an average skill of up to $SP_TAUNT.	Taunt Effect - Ideal target skill level: $SP_TAUNT
-	BSFMA05	Taunt power 5	a	the				Taunts your target to make it attack you. Works 100% on creatures with an average skill of up to $SP_TAUNT.	Taunt Effect - Ideal target skill level: $SP_TAUNT
-	BSFMA06	Taunt power 6	a	the				Taunts your target to make it attack you. Works 100% on creatures with an average skill of up to $SP_TAUNT.	Taunt Effect - Ideal target skill level: $SP_TAUNT
-	BSFMA07	Taunt power 7	a	the				Taunts your target to make it attack you. Works 100% on creatures with an average skill of up to $SP_TAUNT.	Taunt Effect - Ideal target skill level: $SP_TAUNT
-	BSFMA08	Taunt power 8	a	the				Taunts your target to make it attack you. Works 100% on creatures with an average skill of up to $SP_TAUNT.	Taunt Effect - Ideal target skill level: $SP_TAUNT
-	BSFMA09	Taunt power 9	a	the				Taunts your target to make it attack you. Works 100% on creatures with an average skill of up to $SP_TAUNT.	Taunt Effect - Ideal target skill level: $SP_TAUNT
-	BSFMA10	Taunt power 10	a	the				Taunts your target to make it attack you. Works 100% on creatures with an average skill of up to $SP_TAUNT.	Taunt Effect - Ideal target skill level: $SP_TAUNT
-	BSFMA11	Taunt power 11	a	the				Taunts your target to make it attack you. Works 100% on creatures with an average skill of up to $SP_TAUNT.	Taunt Effect - Ideal target skill level: $SP_TAUNT
-	BSFMA12	Taunt power 12	a	the				Taunts your target to make it attack you. Works 100% on creatures with an average skill of up to $SP_TAUNT.	Taunt Effect - Ideal target skill level: $SP_TAUNT
-	BSFMB01	Shielding power 1	a	the				Lasts $6SP_SHIELDING s, reusable after $7SP_SHIELDING s. Without shield you take $0SP_SHIELDING% of the damage, with a max of $1SP_SHIELDING points. With a buckcler you take $2SP_SHIELDING% with a max of $3SP_SHIELDING points. With a shield you take $4SP_SHIELDING% with a max of $5SP_SHIELDING points.	Shielding ($6SP_SHIELDING s/$7SP_SHIELDING s) - Shield ($4SP_SHIELDING%/$5SP_SHIELDING)
-	BSFMB02	Shielding power 2	a	the				Lasts $6SP_SHIELDING s, reusable after $7SP_SHIELDING s. Without shield you take $0SP_SHIELDING% of the damage, with a max of $1SP_SHIELDING points. With a buckcler you take $2SP_SHIELDING% with a max of $3SP_SHIELDING points. With a shield you take $4SP_SHIELDING% with a max of $5SP_SHIELDING points.	Shielding ($6SP_SHIELDING s/$7SP_SHIELDING s) - Shield ($4SP_SHIELDING%/$5SP_SHIELDING)
-	BSFMB03	Shielding power 3	a	the				Lasts $6SP_SHIELDING s, reusable after $7SP_SHIELDING s. Without shield you take $0SP_SHIELDING% of the damage, with a max of $1SP_SHIELDING points. With a buckcler you take $2SP_SHIELDING% with a max of $3SP_SHIELDING points. With a shield you take $4SP_SHIELDING% with a max of $5SP_SHIELDING points.	Shielding ($6SP_SHIELDING s/$7SP_SHIELDING s) - Shield ($4SP_SHIELDING%/$5SP_SHIELDING)
-	BSFMB04	Shielding power 4	a	the				Lasts $6SP_SHIELDING s, reusable after $7SP_SHIELDING s. Without shield you take $0SP_SHIELDING% of the damage, with a max of $1SP_SHIELDING points. With a buckcler you take $2SP_SHIELDING% with a max of $3SP_SHIELDING points. With a shield you take $4SP_SHIELDING% with a max of $5SP_SHIELDING points.	Shielding ($6SP_SHIELDING s/$7SP_SHIELDING s) - Shield ($4SP_SHIELDING%/$5SP_SHIELDING)
-	BSFMB05	Shielding power 5	a	the				Lasts $6SP_SHIELDING s, reusable after $7SP_SHIELDING s. Without shield you take $0SP_SHIELDING% of the damage, with a max of $1SP_SHIELDING points. With a buckcler you take $2SP_SHIELDING% with a max of $3SP_SHIELDING points. With a shield you take $4SP_SHIELDING% with a max of $5SP_SHIELDING points.	Shielding ($6SP_SHIELDING s/$7SP_SHIELDING s) - Shield ($4SP_SHIELDING%/$5SP_SHIELDING)
-	BSFMB06	Shielding power 6	a	the				Lasts $6SP_SHIELDING s, reusable after $7SP_SHIELDING s. Without shield you take $0SP_SHIELDING% of the damage, with a max of $1SP_SHIELDING points. With a buckcler you take $2SP_SHIELDING% with a max of $3SP_SHIELDING points. With a shield you take $4SP_SHIELDING% with a max of $5SP_SHIELDING points.	Shielding ($6SP_SHIELDING s/$7SP_SHIELDING s) - Shield ($4SP_SHIELDING%/$5SP_SHIELDING)
-	BSFMB07	Shielding power 7	a	the				Lasts $6SP_SHIELDING s, reusable after $7SP_SHIELDING s. Without shield you take $0SP_SHIELDING% of the damage, with a max of $1SP_SHIELDING points. With a buckcler you take $2SP_SHIELDING% with a max of $3SP_SHIELDING points. With a shield you take $4SP_SHIELDING% with a max of $5SP_SHIELDING points.	Shielding ($6SP_SHIELDING s/$7SP_SHIELDING s) - Shield ($4SP_SHIELDING%/$5SP_SHIELDING)
-	BSFMB08	Shielding power 8	a	the				Lasts $6SP_SHIELDING s, reusable after $7SP_SHIELDING s. Without shield you take $0SP_SHIELDING% of the damage, with a max of $1SP_SHIELDING points. With a buckcler you take $2SP_SHIELDING% with a max of $3SP_SHIELDING points. With a shield you take $4SP_SHIELDING% with a max of $5SP_SHIELDING points.	Shielding ($6SP_SHIELDING s/$7SP_SHIELDING s) - Shield ($4SP_SHIELDING%/$5SP_SHIELDING)
-	BSFMB09	Shielding power 9	a	the				Lasts $6SP_SHIELDING s, reusable after $7SP_SHIELDING s. Without shield you take $0SP_SHIELDING% of the damage, with a max of $1SP_SHIELDING points. With a buckcler you take $2SP_SHIELDING% with a max of $3SP_SHIELDING points. With a shield you take $4SP_SHIELDING% with a max of $5SP_SHIELDING points.	Shielding ($6SP_SHIELDING s/$7SP_SHIELDING s) - Shield ($4SP_SHIELDING%/$5SP_SHIELDING)
-	BSFMB10	Shielding power 10	a	the				Lasts $6SP_SHIELDING s, reusable after $7SP_SHIELDING s. Without shield you take $0SP_SHIELDING% of the damage, with a max of $1SP_SHIELDING points. With a buckcler you take $2SP_SHIELDING% with a max of $3SP_SHIELDING points. With a shield you take $4SP_SHIELDING% with a max of $5SP_SHIELDING points.	Shielding ($6SP_SHIELDING s/$7SP_SHIELDING s) - Shield ($4SP_SHIELDING%/$5SP_SHIELDING)
-	BSFMB11	Shielding power 11	a	the				Lasts $6SP_SHIELDING s, reusable after $7SP_SHIELDING s. Without shield you take $0SP_SHIELDING% of the damage, with a max of $1SP_SHIELDING points. With a buckcler you take $2SP_SHIELDING% with a max of $3SP_SHIELDING points. With a shield you take $4SP_SHIELDING% with a max of $5SP_SHIELDING points.	Shielding ($6SP_SHIELDING s/$7SP_SHIELDING s) - Shield ($4SP_SHIELDING%/$5SP_SHIELDING)
-	BSFMB12	Shielding power 12	a	the				Lasts $6SP_SHIELDING s, reusable after $7SP_SHIELDING s. Without shield you take $0SP_SHIELDING% of the damage, with a max of $1SP_SHIELDING points. With a buckcler you take $2SP_SHIELDING% with a max of $3SP_SHIELDING points. With a shield you take $4SP_SHIELDING% with a max of $5SP_SHIELDING points.	Shielding ($6SP_SHIELDING s/$7SP_SHIELDING s) - Shield ($4SP_SHIELDING%/$5SP_SHIELDING)
-	BHFPPA01	Prospecting Plan	a	the				Base prospecting stanza. Use it to make raw material sources appear, preferably in combination with other stanzas. For instance, without a 'Find Better Materials' stanza, you will only find Basic raw materials. The sources you find have a 2.5 s extraction time bonus, compared to natural raw material sources.	
-	BHFSPA01	Spying Plan	a	the				Spying base plan stanza for foraging.	
-	BHFPPOA01	Terrain Specialization	a	the				Reduces the focus consumption of deposit tracking actions; adds a bonus to the extraction rate of the prospected sources.	 
-	BHFPPOB01	Material Specialization	a	the				Lets you choose the raw material type to prospect.	 
-	BHFPPOC01	Range +	a	the				Extends the range of source prospection.	 
-	BHFPPOD01	Cone Angle +	a	the				Increases the angle of the cone of source prospection.	 
-	BHFPPOE01	Multiple Spot +	a	the				Finds more than one raw material source.	 
-	BHFPPOF01	Knowledge +	a	the				Reveals information about prospected sources.	 
-	BHFPPOG01	Speed +	a	the				Prospects faster.	 
-	BHFPPOH01	Source Time +	a	the				Extends the extraction time of the sources.	 
-	BHFPPOI01	Find Better Materials	a	the				Finds better raw materials (without this stanza you will find only basic raw material).	 
-	BHFPPOK01	Deposit tracking	a	the				Tracks the nearest raw material deposit in the region, matching the properties set in your action. Use this stanza preferably in combination with other stanzas, to locate deposits containing specific raw materials. For instance, without a 'Find Better Materials' stanza, you will only find Basic raw materials. Please note that a deposit may contain several raw materials, therefore once you have found the deposit, you still need to prospect to find the particular place(s) corresponding to the raw material you are searching for.	Raw Material Deposit Tracking
-	BHFPPOL01	Craftable Item Part Specialization	a	the				Chooses the raw material you want to find by its usage.	 
-	BHFPSOA01	Stealth +	a	the				Forage stanza Stealth +.	
-	BHFPCA01	Counterpart 1	a	the				Counterpart for forage stanzas 1.	
-	BHFPCA02	Counterpart 2	a	the				Counterpart for forage stanzas 2.	
-	BHFPCA03	Counterpart 3	a	the				Counterpart for forage stanzas 3.	
-	BHFPCA04	Counterpart 4	a	the				Counterpart for forage stanzas 4.	
-	BHFPCA05	Counterpart 5	a	the				Counterpart for forage stanzas 5.	
-	BHFPCA06	Counterpart 6	a	the				Counterpart for forage stanzas 6.	
-	BHFPCA07	Counterpart 7	a	the				Counterpart for forage stanzas 7.	
-	BHFPCA08	Counterpart 8	a	the				Counterpart for forage stanzas 8.	
-	BHFPCA09	Counterpart 9	a	the				Counterpart for forage stanzas 9.	
-	BHFPCA10	Counterpart 10	a	the				Counterpart for forage stanzas 10.	
-	BHFPCA11	Counterpart 11	a	the				Counterpart for forage stanzas 11.	
-	BHFPCA12	Counterpart 12	a	the				Counterpart for forage stanzas 12.	
-	BHFPCA13	Counterpart 13	a	the				Counterpart for forage stanzas 13.	
-	BHFPCA14	Counterpart 14	a	the				Counterpart for forage stanzas 14.	
-	BHFPCA15	Counterpart 15	a	the				Counterpart for forage stanzas 15.	
-	BHFPMA01	Forest Specialization	a	the				Reduces the focus consumption of deposit tracking actions; adds a bonus to the extraction rate of the prospected sources.	
-	BHFPMA02	Desert Specialization	a	the				Reduces the focus consumption of deposit tracking actions; adds a bonus to the extraction rate of the prospected sources.	
-	BHFPMA03	Jungle Specialization	a	the				Reduces the focus consumption of deposit tracking actions; adds a bonus to the extraction rate of the prospected sources.	
-	BHFPMA04	Lakes Specialization	a	the				Reduces the focus consumption of deposit tracking actions; adds a bonus to the extraction rate of the prospected sources.	
-	BHFPMA05	Prime Roots Specialization	an	the				Reduces the focus consumption of deposit tracking actions and adds a bonus to the extraction rate of the prospected sources.	
-	BHFPMA06	Atys specializing	a	the				Reduce the focus consumption of deposit tracking actions; add a bonus to the extraction rate of the prospected sources	
-	BHFPMB01	Minor Sap Group Prospecting	a	the				Search for specific materials.	
-	BHFPMB02	Minor Amber Group Prospecting	a	the				Search for specific materials.	
-	BHFPMB03	Minor Node Group Prospecting	a	the				Search for specific materials.	
-	BHFPMB04	Minor Fiber Group Prospecting	a	the				Search for specific materials.	
-	BHFPMB05	Minor Bark Group Prospecting	a	the				Search for specific materials.	
-	BHFPMB06	Minor Seed Group Prospecting	a	the				Search for specific materials.	
-	BHFPMB07	Minor Shell Group Prospecting	a	the				Search for specific materials.	
-	BHFPMB08	Minor Resin Group Prospecting	a	the				Search for specific materials.	
-	BHFPMB09	Minor Wood Group Prospecting	a	the				Search for specific materials.	
-	BHFPMB10	Minor Oil Group Prospecting	a	the				Search for specific materials.	
-	BHFPMB11	Major Sap Group Prospecting	a	the				Search for specific materials, with greater chances of finding sources.	
-	BHFPMB12	Major Amber Group Prospecting	a	the				Search for specific materials, with greater chances of finding sources.	
-	BHFPMB13	Major Node Prospecting	a	the				Search for specific materials, with greater chances of finding sources.	
-	BHFPMB14	Major Fiber Group Prospecting	a	the				Search for specific materials, with greater chances of finding sources.	
-	BHFPMB15	Major Bark Group Prospecting	a	the				Search for specific materials, with greater chances of finding sources.	
-	BHFPMB16	Major Seed Group Prospecting	a	the				Search for specific materials, with greater chances of finding sources.	
-	BHFPMB17	Major Shell Group Prospecting	a	the				Search for specific materials, with greater chances of finding sources.	
-	BHFPMB18	Major Resin Group Prospecting	a	the				Search for specific materials, with greater chances of finding sources.	
-	BHFPMB19	Major Wood Group Prospecting	a	the				Search for specific materials, with greater chances of finding sources.	
-	BHFPMB20	Major Oil Group Prospecting	a	the				Search for specific materials, with greater chances of finding sources.	
-	BHFPMB21	Construction Group Prospecting	a	the				Search for specific materials.	
-	BHFPMB22	Food Group Prospecting	a	the				Search for specific materials.	
-	BHFPMB23	Goo Group Prospecting	a	the				Search for specific materials.	
-	BHFPMB24	Insect Group Prospecting	a	the				Search for specific materials.	
-	BHFPMB25	Kitin Group Prospecting	a	the				Search for specific materials.	
-	BHFPMB26	Harmful Group Prospecting	a	the				Search for specific materials.	
-	BHFPMB27	Preservative Group Prospecting	a	the				Search for specific materials.	
-	BHFPRMFMA01	Any Material From Group	an	the					
-	BHFPRMFMA02	Redhot Sap Prospecting	a	the					 
-	BHFPRMFMA03	Silverweed Sap Prospecting	a	the					 
-	BHFPRMFMA04	Visc Sap Prospecting	a	the					 
-	BHFPRMFMA05	Dante Sap Prospecting	a	the					 
-	BHFPRMFMA06	Enola Sap Prospecting	an	the					 
-	BHFPRMFMB01	Any Material From Group	an	the					
-	BHFPRMFMB02	Beng Amber Prospecting	a	the					 
-	BHFPRMFMB03	Hash Amber Prospecting	a	the					 
-	BHFPRMFMB04	Pha Amber Prospecting	a	the					 
-	BHFPRMFMB05	Sha Amber Prospecting	a	the					 
-	BHFPRMFMB06	Soo Amber Prospecting	a	the					 
-	BHFPRMFMB07	Zun Amber Prospecting	a	the					 
-	BHFPRMFMC01	Any Material From Group	an	the					
-	BHFPRMFMC02	Patee Wood Node Prospecting	a	the					
-	BHFPRMFMC03	Nita Wood Node Prospecting	a	the					
-	BHFPRMFMC04	Scrath Wood Node Prospecting	a	the					
-	BHFPRMFMC05	Tansy Wood Node Prospecting	a	the					
-	BHFPRMFMC06	Yana Wood Node Prospecting	a	the					
-	BHFPRMFMD01	Any Material From Group	an	the					
-	BHFPRMFMD02	Anete Fiber Prospecting	an	the					 
-	BHFPRMFMD03	Buo Fiber Prospecting	a	the					 
-	BHFPRMFMD04	Dzao Fiber Prospecting	a	the					 
-	BHFPRMFMD05	Shu Fiber Prospecting	a	the					 
-	BHFPRMFME01	Any Material From Group	an	the					
-	BHFPRMFME02	Beckers Bark Prospecting	a	the					
-	BHFPRMFME03	Perfling Bark Prospecting	a	the					
-	BHFPRMFME04	Adriel Bark Prospecting	an	the					
-	BHFPRMFME05	Mitexi Bark Prospecting	a	the					
-	BHFPRMFME06	Oath Bark Prospecting	an	the					
-	BHFPRMFMF01	Any Material From Group	an	the					
-	BHFPRMFMF02	Caprice Seed Prospecting	a	the					 
-	BHFPRMFMF03	Sarina Seed Prospecting	a	the					 
-	BHFPRMFMF04	Saurona Seed Prospecting	a	the					 
-	BHFPRMFMF05	Silvio Seed Prospecting	a	the					 
-	BHFPRMFMG01	Any Material From Group	an	the					
-	BHFPRMFMG02	Big Shell Prospecting	a	the					 
-	BHFPRMFMG03	Cuty Shell Prospecting	a	the					 
-	BHFPRMFMG04	Horny Shell Prospecting	a	the					 
-	BHFPRMFMG05	Smart Shell Prospecting	a	the					 
-	BHFPRMFMG06	Splinter Shell Prospecting	a	the					 
-	BHFPRMFMI01	Any Material From Group	an	the					
-	BHFPRMFMI02	Glue Resin Prospecting	a	the					 
